Time,SoC,Temp,Vol,Curr
3209,92.3998952066125,19.9325434354002,4.06489320744758,3.69897641122199
3210,92.3977025465293,19.9326478473042,4.06488353786116,3.69897120880189
3211,92.3955098762229,19.9327522596891,4.06487386823019,3.6989660062746
3212,92.3933171956066,19.9328566725608,4.06486419855414,3.69896080364083
3213,92.3911245046287,19.9329610859235,4.06485452883262,3.69895560090138
3214,92.3889318032712,19.9330654997796,4.06484485906541,3.69895039805713
3215,92.3867390915477,19.9331699141299,4.06483518925243,3.69894519510893
3216,92.384546369501,19.9332743289739,4.06482551939373,3.69893999205792
3217,92.3823536372002,19.9333787443095,4.0648158494895,3.69893478890499
3218,92.3801608946795,19.9334878059508,4.06480617954005,3.6989295856514
3219,92.3779681415311,19.9335980555748,4.06479650954554,3.69892438229797
3220,92.3757753772851,19.9337083057331,4.06478683950415,3.69891917884486
3221,92.3735826015394,19.9338185564494,4.06477716941383,3.69891397529176
3222,92.3713898139517,19.9339288077438,4.06476749927279,3.69890877163877
3223,92.3691970142309,19.9340390596337,4.06475782907953,3.69890356788591
3224,92.3670042021334,19.9341493121336,4.06474815883276,3.69889836403344
3225,92.3648113774617,19.9342595652559,4.06473848853141,3.69889316008161
3226,92.3626185400636,19.9343698190103,4.06472881817461,3.69888795603085
3227,92.3604256898317,19.9344800734046,4.06471914776168,3.69888275188171
3228,92.3582328267022,19.9345903284442,4.06470947729216,3.69887754763476
3229,92.3560399506529,19.9347005841323,4.06469980676576,3.69887234329069
3230,92.3538470617013,19.93481084047,4.06469013618238,3.69886713885039
3231,92.351654159901,19.9349210974564,4.0646804655421,3.69886193431463
3232,92.349461245339,19.9350313550888,4.06467079484516,3.69885672968442
3233,92.347268318132,19.9351416133628,4.06466112409194,3.69885152496077
3234,92.3450753783897,19.9352544498764,4.06465145328296,3.69884632014472
3235,92.342882425959,19.9353701883628,4.0646417824187,3.69884111523737
3236,92.3406894604451,19.9354859275188,4.06463211149848,3.69883591023916
3237,92.3384964815154,19.9356016673654,4.06462244052056,3.69883070514981
3238,92.3363034888974,19.93571740792,4.06461276948348,3.69882549996917
3239,92.3341104823693,19.9358331491971,4.06460309838604,3.69882029469702
3240,92.3319174617542,19.9359488912083,4.06459342722725,3.69881508933338
3241,92.3297244269184,19.936064633963,4.06458375600634,3.69880988387832
3242,92.32753137777,19.9361803774682,4.06457408472271,3.69880467833202
3243,92.3253383142585,19.9362961217288,4.06456441337597,3.69879947269475
3244,92.3231452363731,19.9364118667475,4.06455474196588,3.69879426696688
3245,92.3209521441419,19.9365276125248,4.0645450704924,3.69878906114881
3246,92.318759037629,19.9366433590592,4.06453539895567,3.69878385524114
3247,92.3165659169325,19.9367591063474,4.06452572735594,3.69877864924454
3248,92.314372782181,19.9368748543841,4.06451605569367,3.69877344315961
3249,92.3121796335305,19.9369906031627,4.06450638396942,3.69876823698723
3250,92.309986471157,19.9371066500812,4.06449671218387,3.69876303072818
3251,92.3077932951628,19.9372278192731,4.0644870403378,3.6987578243833
3252,92.305600105175,19.9373489892175,4.06447736843167,3.69875261795335
3253,92.3034069008765,19.9374701599351,4.06446769646382,3.69874741143798
3254,92.3012136820122,19.9375913314433,4.06445802443286,3.69874220483686
3255,92.2990204483777,19.9377125037562,4.06444835233767,3.69873699814993
3256,92.2968271998126,19.9378336768852,4.06443868017735,3.69873179137709
3257,92.2946339361976,19.9379548508391,4.06442900795117,3.69872658451852
3258,92.2924406574536,19.9380760256244,4.06441933565863,3.69872137757437
3259,92.2902473635412,19.9381972012457,4.06440966329937,3.69871617054488
3260,92.2880540544595,19.9383183777049,4.06439999087322,3.69871096343052
3261,92.2858607302455,19.9384395550022,4.06439031838017,3.69870575623175
3262,92.2836673909721,19.9385607331356,4.06438064582038,3.69870054894903
3263,92.2814740367454,19.938681912101,4.06437097319419,3.69869534158315
3264,92.2792806677024,19.9388030918925,4.06436130050205,3.69869013413472
3265,92.2770872840077,19.9389242725026,4.06435162774457,3.69868492660457
3266,92.2748938858504,19.9390454539222,4.06434195492247,3.69867971899347
3267,92.272700473445,19.9391662700082,4.0643322820366,3.69867451130242
3268,92.2705070470631,19.9392867871734,4.06432260908789,3.69866930353237
3269,92.2683136070171,19.9394073051064,4.06431293607755,3.69866409568433
3270,92.266120153625,19.9395278237903,4.06430326300694,3.6986588877596
3271,92.2639266872079,19.9396483432074,4.06429358987749,3.69865367975937
3272,92.261733208088,19.9397688633402,4.06428391669059,3.69864847168485
3273,92.259539716587,19.939889384171,4.06427424344767,3.69864326353717
3274,92.2573462130237,19.940009905682,4.06426457015015,3.69863805531768
3275,92.2551526977124,19.9401304278558,4.06425489679943,3.69863284702748
3276,92.2529591709614,19.9402509506751,4.06424522339691,3.69862763866782
3277,92.2507656330712,19.940371474123,4.06423554994394,3.69862243023988
3278,92.2485720843341,19.9404919981829,4.06422587644184,3.69861722174477
3279,92.2463785250331,19.9406125228388,4.06421620289191,3.69861201318367
3280,92.2441849554418,19.9407330480751,4.0642065292954,3.69860680455765
3281,92.2419913758237,19.9408535738768,4.0641968556535,3.69860159586786
3282,92.2397977864325,19.9409741002295,4.06418718196738,3.69859638711536
3283,92.2376041875121,19.9410946271191,4.06417750823817,3.6985911783012
3284,92.2354105792294,19.9412202515362,4.06416783446693,3.6985859694264
3285,92.2332169612461,19.9413461143065,4.0641581606544,3.69858076049175
3286,92.2310233332302,19.9414719776334,4.06414848679909,3.69857555149697
3287,92.2288296948913,19.941597841536,4.06413881289954,3.69857034244178
3288,92.2266360459729,19.9417237060308,4.06412913895447,3.69856513332585
3289,92.2244423862484,19.9418495711327,4.06411946496274,3.69855992414909
3290,92.2222487155206,19.9419754368546,4.06410979092335,3.69855471491143
3291,92.2200550336228,19.9421013032078,4.06410011683545,3.69854950561283
3292,92.2178613404202,19.942227170202,4.06409044269828,3.69854429625331
3293,92.2156676358115,19.9423530378447,4.06408076851125,3.69853908683311
3294,92.2134739197284,19.942478906142,4.06407109427393,3.69853387735236
3295,92.211280192136,19.9426047750976,4.064061419986,3.69852866781136
3296,92.2090864530314,19.9427306447135,4.06405174564732,3.69852345821046
3297,92.2068927024417,19.94285651499,4.06404207125787,3.69851824855009
3298,92.2046989404218,19.9429823859255,4.06403239681777,3.6985130388308
3299,92.202505167052,19.9431082575168,4.06402272232726,3.69850782905305
3300,92.2003113823957,19.9432370763084,4.0640130477867,3.69850261921752
3301,92.1981175861453,19.9433738162734,4.06400337319636,3.69849740932478
3302,92.1959237772653,19.9435105569611,4.0639936985549,3.69849219937459
3303,92.1937299548216,19.943647298436,4.06398402385774,3.69848698936498
3304,92.1915361179906,19.9437840407564,4.06397434910076,3.69848177929413
3305,92.1893422660403,19.9439207839735,4.06396467428034,3.69847656916057
3306,92.187148398322,19.944057528133,4.06395499939324,3.69847135896301
3307,92.1849545142677,19.9441942732753,4.0639453244366,3.69846614870037
3308,92.1827606133901,19.9443310194359,4.06393564940792,3.69846093837178
3309,92.1805666952834,19.9444677666451,4.06392597430505,3.6984557279765
3310,92.178372759623,19.9446045149281,4.0639162991262,3.69845051751398
3311,92.1761788061644,19.9447412643053,4.06390662386994,3.69844530698393
3312,92.1739848347402,19.9448780147919,4.06389694853518,3.69844009638616
3313,92.1717908452556,19.9450147663983,4.0638872731212,3.69843488572072
3314,92.1695968376842,19.9451515191304,4.06387759762758,3.69842967498773
3315,92.1674028120611,19.9452882729899,4.06386792205419,3.69842446418765
3316,92.1652087684775,19.9454250279745,4.06385824640119,3.69841925332089
3317,92.1630147070756,19.9455616170946,4.06384857066899,3.69841404238806
3318,92.1608206280597,19.9456980046953,4.0638388948582,3.69840883138998
3319,92.1586265316886,19.9458343933909,4.06382921896974,3.6984036203274
3320,92.1564324182485,19.9459707831653,4.06381954300475,3.69839840920145
3321,92.1542382880474,19.9461071740008,4.06380986696448,3.69839319801311
3322,92.1520441414101,19.9462435658781,4.06380019085029,3.69838798676352
3323,92.1498499786743,19.9463799587772,4.06379051466362,3.6983827754538
3324,92.1476558001861,19.946516352677,4.06378083840595,3.69837756408516
3325,92.1454616062969,19.946652747556,4.06377116207882,3.69837235265876
3326,92.1432673973595,19.9467891433924,4.06376148568377,3.69836714117588
3327,92.1410731737262,19.9469255401641,4.06375180922235,3.6983619296376
3328,92.1388789357459,19.9470619378495,4.06374213269613,3.69835671804525
3329,92.1366846837629,19.9471983364266,4.06373245610664,3.69835150639999
3330,92.134490418115,19.9473347358742,4.06372277945539,3.698346294703
3331,92.132296139133,19.9474711361712,4.06371310274389,3.69834108295538
3332,92.1301018471393,19.9476075372971,4.06370342597358,3.69833587115838
3333,92.1279075424475,19.9477439392319,4.06369374914588,3.69833065931302
3334,92.1257132253211,19.9478833843582,4.06368407226219,3.69832544742046
3335,92.12351889569,19.9480249532051,4.06367439532367,3.69832023548163
3336,92.1213245532915,19.9481665228587,4.06366471832999,3.69831502349682
3337,92.119130197899,19.948308093336,4.06365504128002,3.69830981146575
3338,92.1169358293207,19.9484496646517,4.06364536417273,3.69830459938824
3339,92.1147414473939,19.948591236818,4.0636356870073,3.69829938726421
3340,92.1125470519834,19.9487328098456,4.06362600978301,3.69829417509364
3341,92.1103526429817,19.948874383743,4.06361633249925,3.69828896287662
3342,92.1081582203103,19.9490159585173,4.06360665515555,3.69828375061316
3343,92.1059637839211,19.9491575341735,4.06359697775157,3.69827853830352
3344,92.1037693337967,19.9492991107148,4.06358730028709,3.69827332594785
3345,92.1015748699505,19.9494406881422,4.06357762276204,3.69826811354654
3346,92.0993803924258,19.9495822664548,4.06356794517648,3.69826290109994
3347,92.0971859012942,19.9497238456499,4.0635582675306,3.69825768860847
3348,92.0949913966536,19.949865425723,4.06354858982471,3.69825247607266
3349,92.092796878626,19.9500070066675,4.06353891205924,3.69824726349307
3350,92.0906023473543,19.9501485884757,4.06352923423474,3.69824205087031
3351,92.0884078030069,19.9502896889398,4.06351955635183,3.69823683820511
3352,92.0862132458182,19.9504305153151,4.06350987841126,3.69823162549814
3353,92.0840186760591,19.9505713425143,4.06350020041406,3.69822641275033
3354,92.081824094004,19.9507121705203,4.06349052236142,3.69822119996254
3355,92.0796294999291,19.9508529993153,4.06348084425456,3.69821598713588
3356,92.0774348941109,19.9509938288816,4.06347116609469,3.69821077427116
3357,92.0752402768248,19.9511346592014,4.06346148788303,3.69820556136947
3358,92.0730456483428,19.9512754902572,4.0634518096208,3.69820034843174
3359,92.0708510089325,19.9514163220315,4.06344213130919,3.6981951354589
3360,92.068656358855,19.951557154507,4.06343245294939,3.69818992245188
3361,92.0664616983643,19.9516979876671,4.06342277454255,3.69818470941164
3362,92.0642670277061,19.9518388214953,4.06341309608979,3.6981794963391
3363,92.0620723471175,19.9519796559761,4.06340341759218,3.69817428323507
3364,92.0598776568265,19.9521204910941,4.06339373905079,3.69816907010048
3365,92.0576829570516,19.9522613268347,4.0633840604666,3.69816385693611
3366,92.0554882480024,19.9524021631839,4.0633743818406,3.69815864374282
3367,92.0532935298795,19.9525430001282,4.06336470317369,3.6981534305214
3368,92.0510988027837,19.952690341019,4.06335502446677,3.69814821727257
3369,92.0489040661138,19.9528421040628,4.06334534572028,3.6981430039969
3370,92.0467093188788,19.9529938677687,4.06333566693156,3.69813779069325
3371,92.0445145601759,19.9531456322052,4.06332598809626,3.6981325773597
3372,92.0423197891884,19.9532973974346,4.06331630921038,3.69812736399434
3373,92.0401250051736,19.9534491635136,4.06330663027032,3.69812215059557
3374,92.0379302074588,19.9536009304933,4.06329695127282,3.69811693716203
3375,92.0357353954424,19.9537526984204,4.06328727221489,3.69811172369236
3376,92.0335405685967,19.9539044673364,4.0632775930939,3.69810651018547
3377,92.0313457264696,19.9540562372779,4.06326791390751,3.69810129664049
3378,92.0291508686866,19.954208008276,4.06325823465373,3.69809608305648
3379,92.0269559949492,19.9543597803568,4.06324855533091,3.69809086943299
3380,92.0247611050339,19.9545115535407,4.06323887593773,3.69808565576952
3381,92.0225661987875,19.9546633278434,4.0632291964732,3.6980804420659
3382,92.0203712761235,19.9548151032753,4.06321951693665,3.69807522832197
3383,92.0181763370159,19.9549668798425,4.0632098373277,3.69807001453787
3384,92.0159813814937,19.9551186575468,4.06320015764624,3.69806480071373
3385,92.0137864096372,19.9552702495522,4.06319047789239,3.69805958684996
3386,92.0115914215907,19.9554216269216,4.0631807980665,3.69805437294693
3387,92.0093964175542,19.9555730054075,4.06317111816921,3.69804915900537
3388,92.0072013977553,19.9557243849963,4.06316143820141,3.69804394502586
3389,92.0050063624437,19.955875765672,4.0631517581641,3.69803873100928
3390,92.0028113118863,19.9560271474177,4.06314207805838,3.69803351695638
3391,92.0006162463635,19.9561785302147,4.06313239788542,3.69802830286807
3392,91.9984211661651,19.9563299140439,4.06312271764646,3.69802308874531
3393,91.9962260719619,19.9564812988852,4.06311306891946,3.69801789124643
3394,91.9940309644816,19.9566326846923,4.06310343245591,3.69801270021747
3395,91.9918358443492,19.9567840714151,4.06309379593407,3.69800750915868
3396,91.9896407121189,19.9569354590104,4.06308415935669,3.69800231807164
3397,91.9874455682787,19.9570868474401,4.0630745227262,3.69799712695799
3398,91.9852504132548,19.9572382366704,4.06306488604474,3.69799193581904
3399,91.9830552474193,19.9573896266721,4.06305524931419,3.69798674465606
3400,91.9808600710988,19.9575410174194,4.06304561253617,3.69798155347011
3401,91.9786648845814,19.9576924088897,4.06303597571212,3.69797636226216
3402,91.9764696881028,19.9578452456894,4.06302633884331,3.69797117103317
3403,91.974274481681,19.9580016317183,4.06301670193077,3.69796597978386
3404,91.9720792649773,19.9581580184554,4.06300706497458,3.69796078851455
3405,91.9698840376765,19.9583144059251,4.06299742797325,3.69795559722463
3406,91.9676887994942,19.9584707941497,4.0629877909254,3.69795040591359
3407,91.9654935501727,19.9586271831495,4.06297815382978,3.69794521458105
3408,91.9632982894802,19.9587835729428,4.06296851668526,3.69794002322663
3409,91.9611030172117,19.9589399635463,4.06295887949082,3.69793483184996
3410,91.958907733192,19.9590963549744,4.06294924224556,3.69792964045082
3411,91.9567124372769,19.9592527472396,4.06293960494871,3.69792444902904
3412,91.9545171293552,19.9594091403523,4.06292996759965,3.69791925758443
3413,91.9523218093487,19.9595655343203,4.06292033019787,3.69791406611695
3414,91.9501264772117,19.9597219291493,4.06291069274304,3.69790887462672
3415,91.94793113293,19.9598783248424,4.06290105523496,3.69790368311374
3416,91.9457357765187,19.9600347214008,4.06289141767356,3.69789849157825
3417,91.9435404080204,19.9601911188232,4.06288178005892,3.69789330002042
3418,91.9413450275018,19.9603475171067,4.06287214239121,3.6978881084406
3419,91.9391496350499,19.9605040293978,4.06286250467073,3.69788291683915
3420,91.936954230696,19.9606649482162,4.06285286689787,3.69787772521646
3421,91.9347588140583,19.9608258679071,4.06284322907276,3.69787253357276
3422,91.9325633848024,19.9609867884983,4.06283359119372,3.69786734190746
3423,91.9303679426482,19.9611477100145,4.06282395325928,3.69786215021991
3424,91.9281724873597,19.9613086324761,4.06281431526823,3.69785695850962
3425,91.9259770187397,19.9614695559003,4.06280467721951,3.69785176677627
3426,91.9237815366268,19.9616304803018,4.06279503911227,3.6978465750196
3427,91.9215860408955,19.9617914056923,4.06278540094579,3.69784138323946
3428,91.9193905314554,19.961952332081,4.06277576271953,3.69783619143565
3429,91.9171950082504,19.9621132594745,4.06276612443309,3.69783099960814
3430,91.9149994712585,19.9622741878769,4.06275648608622,3.69782580775709
3431,91.9128039204895,19.96243511729,4.06274684767882,3.69782061588261
3432,91.9106083559836,19.9625960477128,4.06273720921095,3.69781542398481
3433,91.9084127778088,19.9627569791426,4.06272757068277,3.69781023206406
3434,91.9062171860584,19.9629179115742,4.06271793209458,3.69780504012058
3435,91.904021580848,19.963078845001,4.0627082934468,3.69779984815482
3436,91.901825962313,19.9632397794143,4.06269865473992,3.69779465616726
3437,91.8996303306051,19.9634007148043,4.06268901597455,3.69778946415833
3438,91.8974346858903,19.9635616511598,4.06267937715136,3.69778427212856
3439,91.8952390283459,19.9637225884688,4.06266973827106,3.69777908007853
3440,91.8930433581581,19.9638835267181,4.06266009933444,3.69777388800873
3441,91.8908476755199,19.9640444658942,4.06265046034231,3.69776869591985
3442,91.888651980629,19.9642054059828,4.06264082129553,3.69776350381248
3443,91.8864562736863,19.9643663469696,4.06263118219496,3.69775831168717
3444,91.884260554894,19.9645272888397,4.06262154304148,3.69775311954461
3445,91.8820648244546,19.9646882315784,4.06261190383598,3.69774792738535
3446,91.8798690825698,19.9648491751709,4.06260226457936,3.69774273521014
3447,91.8776733294393,19.9650101196022,4.06259262527248,3.69773754301951
3448,91.8754775652601,19.9651710648579,4.06258298591624,3.69773235081412
3449,91.8732817902261,19.9653320109233,4.06257334651149,3.69772715859453
3450,91.8710860045275,19.9654929577845,4.06256370705909,3.69772196636133
3451,91.8688902083501,19.9656539054273,4.06255406755988,3.69771677411517
3452,91.8666944018755,19.9658148538382,4.06254442801466,3.69771158185656
3453,91.8644985852805,19.9659758030039,4.06253478842423,3.69770638958612
3454,91.8623027587221,19.966137768901,4.06252514878938,3.69770119730436
3455,91.8601069222023,19.9663031688235,4.06251550911079,3.69769600501181
3456,91.8579110753899,19.9664685694964,4.06250586938847,3.69769081270864
3457,91.8557152179842,19.9666339709447,4.06249622962096,3.69768562039416
3458,91.8535193497209,19.9667993731908,4.06248658980695,3.6976804280678
3459,91.851323470365,19.9669647762548,4.06247694994527,3.69767523572919
3460,91.8491275797083,19.9671301801543,4.0624673100349,3.69767004337783
3461,91.8469316775695,19.9672955849051,4.06245767007492,3.69766485101341
3462,91.8447357637949,19.9674609905207,4.06244803006453,3.69765965863563
3463,91.8425398382598,19.9676263970129,4.06243839000306,3.69765446624423
3464,91.840343900869,19.9677918043908,4.06242874988996,3.69764927383914
3465,91.8381479515568,19.9679572126618,4.06241910972481,3.69764408142017
3466,91.8359519902865,19.9681226218308,4.06240946950733,3.69763888898735
3467,91.8337560170494,19.9682880319005,4.06239982923736,3.6976336965407
3468,91.8315600318625,19.9684534428716,4.06239018891485,3.69762850408029
3469,91.8293640347672,19.9686188547428,4.06238054853988,3.69762331160637
3470,91.827168025826,19.968784267511,4.06237090811263,3.69761811911906
3471,91.824972005121,19.9689496811716,4.06236126763338,3.69761292661866
3472,91.8227759726959,19.9691187560787,4.06235162710248,3.6976077341055
3473,91.820579928226,19.9692894321739,4.06234198652013,3.69760254157978
3474,91.8183838712693,19.9694601092052,4.06233234588491,3.69759734904092
3475,91.8161878014405,19.969630787207,4.06232270519487,3.6975921564879
3476,91.8139917184062,19.9698014662093,4.06231306444832,3.69758696392
3477,91.8117956218775,19.9699721462379,4.0623034236438,3.69758177133656
3478,91.8095995116065,19.9701428273152,4.06229378278004,3.69757657873706
