0,0
1,0
2,0
3,3.218
4,7.8841
5,13.0329
6,18.1817
7,23.3305
8,27.8357
9,31.5364
10,35.0762
11,38.616
12,41.5122
13,43.6039
14,45.052
15,46.661
16,48.27
17,49.3963
18,50.6835
19,51.8098
20,52.9361
21,53.9015
22,54.8669
23,55.6714
24,56.1541
25,56.4759
26,57.4413
27,57.7631
28,57.6022
29,56.7977
30,56.1541
31,55.5105
32,55.6714
33,55.9932
34,56.4759
35,57.4413
36,58.0849
37,58.2458
38,58.7285
39,59.0503
40,59.3721
41,59.533
42,59.533
43,59.533
44,59.533
45,59.533
46,59.533
47,59.6939
48,60.0157
49,60.8202
50,62.1074
51,63.2337
52,64.36
53,65.4863
54,66.6126
55,67.8998
56,69.0261
57,69.9915
58,70.796
59,71.2787
60,71.6005
61,72.0832
62,72.2441
63,72.405
64,72.5659
65,73.0486
66,73.5313
67,74.014
68,74.4967
69,74.8185
70,75.3012
71,75.4621
72,75.623
73,75.7839
74,75.9448
75,76.1057
76,75.9448
77,75.7839
78,75.623
79,75.4621
80,75.4621
81,75.4621
82,75.623
83,75.7839
84,75.7839
85,75.9448
86,75.7839
87,75.623
88,75.4621
89,74.8185
90,74.4967
91,74.3358
92,74.4967
93,74.8185
94,75.4621
95,75.7839
96,76.2666
97,76.7493
98,77.232
99,77.5538
100,78.0365
101,78.5192
102,79.0019
103,79.1628
104,79.0019
105,79.0019
106,78.841
107,78.841
108,79.0019
109,79.1628
110,79.3237
111,79.4846
112,79.6455
113,79.6455
114,79.6455
115,79.4846
116,79.0019
117,78.6801
118,78.1974
119,77.8756
120,77.3929
121,76.7493
122,76.2666
123,76.1057
124,76.4275
125,76.9102
126,77.0711
127,77.232
128,77.0711
129,77.0711
130,77.0711
131,77.232
132,77.232
133,77.232
134,77.0711
135,76.1057
136,74.014
137,69.6697
138,66.2908
139,63.5555
140,63.0728
141,62.751
142,62.751
143,62.9119
144,63.5555
145,64.5209
146,65.969
147,67.578
148,69.3479
149,70.3133
150,70.9569
151,71.2787
152,71.4396
153,71.7614
154,71.9223
155,72.2441
156,72.7268
157,73.5313
158,73.8531
159,74.4967
160,75.3012
161,75.4621
162,75.623
163,75.7839
164,76.5884
165,77.0711
166,77.232
167,77.232
168,77.0711
169,76.9102
170,76.1057
171,75.1403
172,74.3358
173,73.8531
174,73.5313
175,73.2095
176,73.0486
177,72.8877
178,72.405
179,70.796
180,69.3479
181,67.8998
182,66.7735
183,66.7735
184,67.7389
185,69.0261
186,69.9915
187,70.6351
188,70.1524
189,69.6697
190,69.187
191,69.3479
192,69.8306
193,70.6351
194,71.2787
195,71.7614
196,72.2441
197,72.0832
198,71.4396
199,70.6351
200,69.8306
201,69.5088
202,69.5088
203,69.3479
204,69.187
205,69.187
206,69.3479
207,69.8306
208,70.6351
209,70.796
210,69.9915
211,68.5434
212,66.7735
213,65.4863
214,64.36
215,64.36
216,64.8427
217,65.969
218,67.578
219,68.7043
220,69.3479
221,69.5088
222,69.8306
223,70.6351
224,71.2787
225,71.9223
226,72.5659
227,73.0486
228,73.6922
229,74.8185
230,75.4621
231,75.9448
232,76.2666
233,76.1057
234,76.1057
235,75.9448
236,75.9448
237,75.9448
238,75.7839
239,75.623
240,75.623
241,75.4621
242,75.3012
243,75.4621
244,75.623
245,75.9448
246,76.4275
247,77.0711
248,77.232
249,77.232
250,77.232
251,77.232
252,77.232
253,77.3929
254,77.5538
255,77.5538
256,77.3929
257,78.1974
258,78.6801
259,79.0019
260,79.0019
261,79.0019
262,79.0019
263,79.0019
264,78.841
265,78.6801
266,77.5538
267,76.7493
268,76.4275
269,75.9448
270,75.1403
271,74.3358
272,74.014
273,73.6922
274,73.3704
275,73.0486
276,72.7268
277,72.405
278,71.9223
279,71.6005
280,71.1178
281,69.9915
282,68.8652
283,67.578
284,64.5209
285,62.1074
286,60.3375
287,57.6022
288,55.8323
289,54.706
290,53.5797
291,52.2925
292,51.0053
293,49.2354
294,47.6264
295,46.3392
296,45.6956
297,46.0174
298,47.4655
299,50.5226
300,53.7406
301,57.2804
302,60.3375
303,62.9119
304,64.6818
305,66.1299
306,67.2562
307,68.2216
308,68.8652
309,69.6697
310,70.4742
311,71.2787
312,71.9223
313,72.405
